Date,Close,Ouv., Plus Haut,Plus Bas,Vol.,Variation %,log_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,volatility_10d,volatility_20d,volatility_60d
2008-10-07,12.40314,"12.219,88","12.403,14","12.030,28",,"1,33%",0.0131962726031159,-0.023318103924642796,0.003327337820293928,-0.038213985682604396,-0.004367339054111925,0.0180071541467116,0.021215131055808835,0.012919472205373235
2008-10-08,12.29389,"12.402,20","12.402,20","12.172,70",,"-0,88%",-0.008847275370453572,0.0131962726031159,-0.023318103924642796,0.003327337820293928,-0.010921982829450736,0.014130774985163607,0.02105807487749987,0.012868700503231977
2008-10-09,12.0129,"12.281,45","12.281,45","12.012,90",,"-2,29%",-0.02312131860148058,-0.008847275370453572,0.0131962726031159,-0.023318103924642796,-0.038213985682604396,0.014819478300897602,0.02141822244297483,0.013123034557292704
2008-10-10,11.97133,"11.938,48","11.971,33","11.466,36",,"-0,35%",-0.0034664478806551054,-0.02312131860148058,-0.008847275370453572,0.0131962726031159,0.003327337820293928,0.014977991741193838,0.02140279026167002,0.013068054225883944
2008-10-13,12.51778,"11.972,20","12.517,78","11.972,20",,"4,56%",0.044635409147019536,-0.0034664478806551054,-0.02312131860148058,-0.008847275370453572,-0.023318103924642796,0.022812593285001022,0.024171346275388778,0.014427176931045746
2008-10-14,12.58117,"12.707,86","12.750,81","12.506,22",,"0,51%",0.005051218061464322,0.044635409147019536,-0.0034664478806551054,-0.02312131860148058,0.0131962726031159,0.02303994782702628,0.02419812798025608,0.014456797900870942
2008-10-15,12.4039,"12.568,97","12.568,97","12.300,65",,"-1,41%",-0.014190312426900388,0.005051218061464322,0.044635409147019536,-0.0034664478806551054,-0.008847275370453572,0.023169222308978363,0.023202288555756574,0.0145371495253569
2008-10-16,12.30793,"12.314,76","12.377,42","12.295,99",,"-0,77%",-0.007767169204387668,-0.014190312426900388,0.005051218061464322,0.044635409147019536,-0.02312131860148058,0.020034234538712236,0.021286773707340268,0.0145496074721727
2008-10-17,12.57251,"12.359,85","12.589,51","12.352,14",,"2,15%",0.021268914364616795,-0.007767169204387668,-0.014190312426900388,0.005051218061464322,-0.0034664478806551054,0.02127458702296294,0.021751447970907604,0.014872642047128124
2008-10-20,12.48982,"12.556,43","12.580,15","12.424,78",,"-0,66%",-0.00659877194600735,0.021268914364616795,-0.007767169204387668,-0.014190312426900388,0.044635409147019536,0.019815319053024714,0.021046281655373842,0.014859693680172526
2008-10-21,12.4641,"12.468,55","12.478,46","12.410,04",,"-0,21%",-0.0020614003016615127,-0.00659877194600735,0.021268914364616795,-0.007767169204387668,0.005051218061464322,0.0194427091305711,0.018488005006130254,0.014849002788462426
2008-10-22,12.34922,"12.428,02","12.441,35","12.325,24",,"-0,92%",-0.009259609018048712,-0.0020614003016615127,-0.00659877194600735,0.021268914364616795,-0.014190312426900388,0.019465136476584734,0.01723927936808738,0.014874412857705199
2008-10-23,12.12145,"12.342,08","12.342,08","12.121,45",,"-1,84%",-0.018616292735771707,-0.009259609018048712,-0.0020614003016615127,-0.00659877194600735,-0.007767169204387668,0.018903025399535964,0.017518422735322933,0.0150151439870064
2008-10-24,11.93546,"12.061,81","12.061,81","11.903,55",,"-1,53%",-0.01546280929780997,-0.018616292735771707,-0.009259609018048712,-0.0020614003016615127,0.021268914364616795,0.01957944787039792,0.01763347603309656,0.015085494820395276
2008-10-27,11.41185,"11.935,48","11.935,48","11.411,85",,"-4,39%",-0.0448615119451397,-0.01546280929780997,-0.018616292735771707,-0.009259609018048712,-0.00659877194600735,0.017048120573260418,0.019715308950703326,0.01600452645438519
2008-10-28,11.70897,"11.383,03","11.725,75","11.145,95",,"2,60%",0.025702925525627633,-0.0448615119451397,-0.01546280929780997,-0.018616292735771707,-0.0020614003016615127,0.01997295193831061,0.021042969726293603,0.016452556500400905
2008-10-29,11.84065,"11.805,88","11.939,69","11.770,32",,"1,12%",0.011183311866020796,0.025702925525627633,-0.0448615119451397,-0.01546280929780997,-0.009259609018048712,0.020586369731762345,0.021331493449524504,0.01654975805386607
2008-10-30,11.95346,"11.844,70","11.955,47","11.844,70",,"0,95%",0.009482249620297131,0.011183311866020796,0.025702925525627633,-0.0448615119451397,-0.018616292735771707,0.02101412722192701,0.01999672949789089,0.016566123666206776
2008-10-31,11.97753,"11.929,20","12.028,41","11.865,06",,"0,20%",0.0020116182503791516,0.009482249620297131,0.011183311866020796,0.025702925525627633,-0.01546280929780997,0.01936889333503327,0.019979793378610965,0.01652582324716814
2008-11-03,12.0038,"12.014,64","12.063,45","11.987,32",,"0,22%",0.0021908718580514962,0.0020116182503791516,0.009482249620297131,0.011183311866020796,-0.0448615119451397,0.019479737340773944,0.019369090163519873,0.016524222126092274
2008-11-04,12.14471,"12.003,76","12.239,26","12.003,76",,"1,17%",0.011670417703536235,0.0021908718580514962,0.0020116182503791516,0.009482249620297131,0.025702925525627633,0.020103176762098433,0.019313251565380954,0.016627576157862173
2008-11-05,12.22421,"12.128,58","12.259,81","12.106,67",,"0,65%",0.00652472756607694,0.011670417703536235,0.0021908718580514962,0.0020116182503791516,0.011183311866020796,0.02014145863111387,0.019292597655121778,0.016640787586397778
2008-11-07,12.10984,"12.254,97","12.263,50","12.102,87",,"-0,94%",-0.009400066339559546,0.00652472756607694,0.011670417703536235,0.0021908718580514962,0.009482249620297131,0.019445537319381177,0.018671725779361388,0.0166646800103474
2008-11-10,12.08437,"12.102,36","12.193,00","12.084,37",,"-0,21%",-0.0021054632004094903,-0.009400066339559546,0.00652472756607694,0.011670417703536235,0.0020116182503791516,0.018717825446919713,0.018659361651944914,0.016648883628961973
2008-11-11,11.95119,"12.042,83","12.063,28","11.904,83",,"-1,10%",-0.011082027046444006,-0.0021054632004094903,-0.009400066339559546,0.00652472756607694,0.0021908718580514962,0.010881159565288661,0.015632116717571337,0.016683427978708216
2008-11-12,11.83049,"11.890,27","11.978,18","11.830,49",,"-1,01%",-0.010150757758711298,-0.011082027046444006,-0.0021054632004094903,-0.009400066339559546,0.011670417703536235,0.008885568061196829,0.015624629950505797,0.01670375401983946
2008-11-13,11.79561,"11.846,20","11.911,04","11.790,01",,"-0,29%",-0.0029526688993149904,-0.010150757758711298,-0.011082027046444006,-0.0021054632004094903,0.00652472756607694,0.008188335471790308,0.015404419216058908,0.016701459208526857
2008-11-14,11.75165,"11.791,46","11.892,67","11.703,20",,"-0,37%",-0.003733772088193376,-0.0029526688993149904,-0.010150757758711298,-0.011082027046444006,-0.009400066339559546,0.007453021027457455,0.015358362294547456,0.016698524446539954
2008-11-17,11.67873,"11.758,11","11.789,94","11.661,50",,"-0,62%",-0.006224417651819918,-0.003733772088193376,-0.0029526688993149904,-0.010150757758711298,-0.0021054632004094903,0.007452024676786359,0.014332759812687569,0.01667082204063702
2008-11-19,11.55796,"11.678,05","11.678,05","11.553,56",,"-1,03%",-0.010394861528291202,-0.006224417651819918,-0.003733772088193376,-0.0029526688993149904,-0.011082027046444006,0.007627553382568582,0.014398331849020176,0.016696046120539605
2008-11-20,11.377,"11.508,35","11.508,35","11.299,52",,"-1,57%",-0.015780603525650225,-0.010394861528291202,-0.006224417651819918,-0.003733772088193376,-0.010150757758711298,0.00626534511436403,0.01463218591037003,0.016771624705109744
2008-11-21,11.12689,"11.323,20","11.323,20","11.093,68",,"-2,20%",-0.02222907229409719,-0.015780603525650225,-0.010394861528291202,-0.006224417651819918,-0.0029526688993149904,0.006206164658376089,0.015130206258125386,0.016946079890167984
2008-11-24,10.96906,"11.084,05","11.084,05","10.742,27",,"-1,42%",-0.014286118888446794,-0.02222907229409719,-0.015780603525650225,-0.010394861528291202,-0.003733772088193376,0.006395159961834681,0.014958295757942797,0.016993031009988432
2008-11-25,11.12553,"10.969,09","11.125,55","10.902,37",,"1,43%",0.014163884991936335,-0.014286118888446794,-0.02222907229409719,-0.015780603525650225,-0.006224417651819918,0.009773735909343292,0.01532946350797867,0.017139128882291597
2008-11-26,11.18908,"11.125,53","11.207,54","11.116,80",,"0,57%",0.00569583531239787,0.014163884991936335,-0.014286118888446794,-0.02222907229409719,-0.010394861528291202,0.010638615930786667,0.011947725653776334,0.01713849811370947
2008-11-27,11.23844,"11.212,72","11.270,18","11.186,62",,"0,44%",0.004401742118359969,0.00569583531239787,0.014163884991936335,-0.014286118888446794,-0.015780603525650225,0.011083328509148747,0.010275852188412909,0.017162622345916655
2008-11-28,11.11928,"11.236,27","11.294,32","11.119,28",,"-1,06%",-0.0106595062729875,0.004401742118359969,0.00569583531239787,0.014163884991936335,-0.02222907229409719,0.011182302171524019,0.009950890228522418,0.017132034522052947
2008-12-01,11.13219,"11.120,12","11.154,68","11.101,14",,"0,12%",0.0011603729055718929,-0.0106595062729875,0.004401742118359969,0.00569583531239787,-0.014286118888446794,0.011392989513524394,0.00956156008397478,0.017144097844895963
2008-12-02,10.94246,"11.124,83","11.124,83","10.899,57",,"-1,70%",-0.017190276825866206,0.0011603729055718929,-0.0106595062729875,0.004401742118359969,0.014163884991936335,0.011991537994469304,0.009929726064672049,0.01720948878746274
2008-12-03,10.72146,"10.942,19","10.942,19","10.710,27",,"-2,02%",-0.020403294205505993,-0.017190276825866206,0.0011603729055718929,-0.0106595062729875,0.00569583531239787,0.012745588405344456,0.010400276725705324,0.01733562724380725
2008-12-04,10.44286,"10.680,29","10.680,29","10.416,34",,"-2,60%",-0.026328849100748588,-0.020403294205505993,-0.017190276825866206,0.0011603729055718929,0.004401742118359969,0.01389089560585945,0.01053980315402876,0.0175624202865691
2008-12-05,10.39241,"10.442,86","10.508,45","10.391,46",,"-0,48%",-0.0048427592824487435,-0.026328849100748588,-0.020403294205505993,-0.017190276825866206,-0.0106595062729875,0.013053822581647683,0.01003535845739123,0.017486213431157496
2008-12-08,10.64962,"10.414,14","10.649,62","10.377,71",,"2,47%",0.02444847875194265,-0.0048427592824487435,-0.026328849100748588,-0.020403294205505993,0.0011603729055718929,0.016007802681848256,0.012386425049983898,0.017868800035592103
2008-12-11,10.83858,"10.644,35","10.858,46","10.644,35",,"1,77%",0.017587780353083716,0.02444847875194265,-0.0048427592824487435,-0.026328849100748588,-0.017190276825866206,0.01644528979920191,0.013482150897827182,0.01806527395470171
2008-12-12,10.84941,"10.838,88","11.010,15","10.800,48",,"0,10%",0.0009987095069826928,0.017587780353083716,0.02444847875194265,-0.0048427592824487435,-0.020403294205505993,0.016247491991248083,0.013486694888429244,0.018069322319266987
2008-12-15,11.04827,"10.875,50","11.048,27","10.862,10",,"1,83%",0.018163153993069118,0.0009987095069826928,0.017587780353083716,0.02444847875194265,-0.026328849100748588,0.017487336413213986,0.014357390968091579,0.01826632497485084
2008-12-16,11.1093,"11.048,88","11.150,08","11.048,88",,"0,55%",0.005508740745105212,0.018163153993069118,0.0009987095069826928,0.017587780353083716,-0.0048427592824487435,0.017314183070525322,0.014495894800405801,0.017825742786724826
2008-12-17,11.10791,"11.093,96","11.107,91","11.023,74",,"-0,01%",-0.00012512822283376214,0.005508740745105212,0.018163153993069118,0.0009987095069826928,0.02444847875194265,0.017308641058684023,0.014508697569577443,0.01706538461384524
2008-12-18,11.20156,"11.063,50","11.201,56","11.022,76",,"0,84%",0.008395587172885896,-0.00012512822283376214,0.005508740745105212,0.018163153993069118,0.017587780353083716,0.016387634845187883,0.014695080837580806,0.017105691751257035
2008-12-19,11.29099,"11.201,37","11.329,92","11.201,37",,"0,80%",0.007952008220866709,0.008395587172885896,-0.00012512822283376214,0.005508740745105212,0.0009987095069826928,0.014340356215265197,0.014721716259144849,0.016781854075272096
2008-12-22,11.55102,"11.288,57","11.551,02","11.288,57",,"2,30%",0.022768682220019668,0.007952008220866709,0.008395587172885896,-0.00012512822283376214,0.018163153993069118,0.01014738558316949,0.015222939359160588,0.016078518490258795
2008-12-23,11.31842,"11.545,98","11.610,30","11.313,38",,"-2,01%",-0.020342257695193662,0.022768682220019668,0.007952008220866709,0.008395587172885896,0.005508740745105212,0.013357052907263123,0.015078135760813422,0.01580615554897198
2008-12-24,11.06965,"11.235,47","11.275,23","11.069,65",,"-2,20%",-0.022224357823791327,-0.020342257695193662,0.022768682220019668,0.007952008220866709,-0.00012512822283376214,0.015205318523140512,0.015593317581371493,0.015988040551212022
2008-12-25,11.11482,"11.089,24","11.159,11","11.037,17",,"0,41%",0.004072223715164959,-0.022224357823791327,-0.020342257695193662,0.022768682220019668,0.008395587172885896,0.014431314711522206,0.015286676375404882,0.015981705936099228
2008-12-26,10.94314,"11.071,53","11.071,53","10.751,92",,"-1,54%",-0.015566577031913855,0.004072223715164959,-0.022224357823791327,-0.020342257695193662,0.007952008220866709,0.015533571309917102,0.015602277963894757,0.016063418202441178
2008-12-30,11.06257,"10.868,79","11.062,57","10.655,49",,"1,09%",0.01085456207651133,-0.015566577031913855,0.004072223715164959,-0.022224357823791327,0.022768682220019668,0.014782798388179634,0.015787897509735537,0.016162834876620062
2008-12-31,10.98429,"11.037,64","11.037,64","10.825,88",,"-0,71%",-0.007101267841171859,0.01085456207651133,-0.015566577031913855,0.004072223715164959,-0.020342257695193662,0.014810742608992233,0.015690558057337104,0.01613795515387241
2009-01-02,10.57698,"10.984,29","10.944,24","10.518,07",,"-3,71%",-0.037786128707682866,-0.007101267841171859,0.01085456207651133,-0.015566577031913855,-0.022224357823791327,0.018782158517764144,0.01774187895422297,0.016122116854050027
2009-01-05,10.09484,"10.576,98","10.585,35","10.094,84",,"-4,56%",-0.04665553924000305,-0.037786128707682866,-0.007101267841171859,0.01085456207651133,0.004072223715164959,0.0222082630304463,0.02008899621170206,0.017065570243889383
2009-01-06,9.76589,"10.094,03","10.094,03","9.697,59",,"-3,26%",-0.03312870020023103,-0.04665553924000305,-0.037786128707682866,-0.007101267841171859,-0.015566577031913855,0.02223526293053054,0.020822946626017698,0.017303036159159783
2009-01-07,9.57181,"9.761,65","9.792,19","9.528,19",,"-1,99%",-0.02007338172065365,-0.03312870020023103,-0.04665553924000305,-0.037786128707682866,0.01085456207651133,0.01797309370907564,0.020525309979861336,0.017283374098224183
2009-01-08,9.40586,"9.571,81","9.571,81","9.367,53",,"-1,73%",-0.017489420992336076,-0.02007338172065365,-0.03312870020023103,-0.04665553924000305,-0.007101267841171859,0.01796844874426343,0.020734869805384096,0.01735760458139295
2009-01-09,9.5893,"9.442,52","9.680,74","9.442,52",,"1,95%",0.019314994234954776,-0.017489420992336076,-0.02007338172065365,-0.03312870020023103,-0.037786128707682866,0.021473902966950335,0.020380049736757184,0.017448777847054592
2009-01-12,9.5488,"9.693,89","9.737,43","9.532,75",,"-0,42%",-0.004232401383324853,0.019314994234954776,-0.017489420992336076,-0.02007338172065365,-0.04665553924000305,0.02083306396356918,0.019664979927132516,0.017448842940395223
2009-01-13,9.56709,"9.505,33","9.567,09","9.471,43",,"0,19%",0.0019135918423097505,-0.004232401383324853,0.019314994234954776,-0.017489420992336076,-0.03312870020023103,0.021519650080819845,0.019683991728007496,0.016272160416618858
2009-01-14,9.66665,"9.509,90","9.685,57","9.486,98",,"1,04%",0.01035273318944205,0.0019135918423097505,-0.004232401383324853,0.019314994234954776,-0.02007338172065365,0.02145720007646139,0.019245941648683273,0.016339050755962217
2009-01-15,9.83751,"9.705,86","9.837,51","9.691,01",,"1,77%",0.01752081308248227,0.01035273318944205,0.0019135918423097505,-0.004232401383324853,-0.017489420992336076,0.023579326060285222,0.01982503603643559,0.016528513690970005
2009-01-16,9.92998,"9.920,59","9.943,23","9.835,35",,"0,94%",0.009355833694932798,0.01752081308248227,0.01035273318944205,0.0019135918423097505,0.019314994234954776,0.022313354706181752,0.020086523447714527,0.01660760428726542
2009-01-19,9.91519,"9.906,64","9.978,19","9.891,45",,"-0,15%",-0.0014905392836900243,0.009355833694932798,0.01752081308248227,0.01035273318944205,-0.004232401383324853,0.017232537484228008,0.019844032135556574,0.016287298675588206
2009-01-20,9.9989,"9.912,94","9.998,90","9.912,94",,"0,84%",0.008407162270929885,-0.0014905392836900243,0.009355833694932798,0.01752081308248227,0.0019135918423097505,0.013426580200647832,0.019861248176667057,0.016361096248889196
2009-01-21,9.9248,"9.994,55","10.009,35","9.878,97",,"-0,74%",-0.0074384117068861015,0.008407162270929885,-0.0014905392836900243,0.009355833694932798,0.01035273318944205,0.01154362549891865,0.01866477306432112,0.016366653234281926
2009-01-22,10.01281,"9.923,02","10.012,81","9.888,39",,"0,89%",0.008828597976847506,-0.0074384117068861015,0.008407162270929885,-0.0014905392836900243,0.01752081308248227,0.008891194609006487,0.018755099076312683,0.016430791170300448
2009-01-23,9.97921,"10.012,33","10.012,33","9.879,35",,"-0,34%",-0.0033613443400090817,0.008828597976847506,-0.0074384117068861015,0.008407162270929885,0.009355833694932798,0.008040792740826282,0.018373470278665125,0.01631043280170515
2009-01-26,10.0072,"10.009,96","10.051,58","9.912,42",,"0,28%",0.002800905044839914,-0.0033613443400090817,0.008828597976847506,-0.0074384117068861015,-0.0014905392836900243,0.007533704245012322,0.018341929331718052,0.016248787803207078
2009-01-27,10.06384,"9.977,44","10.063,84","9.910,93",,"0,57%",0.005643967662119382,0.002800905044839914,-0.0033613443400090817,0.008828597976847506,0.008407162270929885,0.0074731243679395645,0.01832714326308417,0.015321857400853279
2009-01-28,10.08056,"10.036,88","10.125,32","10.012,20",,"0,17%",0.001660015075111484,0.005643967662119382,0.002800905044839914,-0.0033613443400090817,-0.0074384117068861015,0.00729271408335182,0.018043061636373432,0.014890867329158319
2009-01-29,10.08931,"10.061,57","10.105,88","10.003,93",,"0,09%",0.0008676308324152904,0.001660015075111484,0.005643967662119382,0.002800905044839914,0.008828597976847506,0.005620772438959087,0.01807399513959118,0.014789459955547132
2009-01-30,10.13332,"10.075,80","10.146,41","10.068,37",,"0,44%",0.0043525564656863224,0.0008676308324152904,0.001660015075111484,0.005643967662119382,-0.0033613443400090817,0.005148224866632781,0.016330825851329507,0.014732751230194763
2009-02-02,10.08267,"10.137,85","10.181,98","10.082,37",,"-0,50%",-0.00501089543288926,0.0043525564656863224,0.0008676308324152904,0.001660015075111484,0.002800905044839914,0.005522257514052805,0.012580956166059046,0.014722147152808627
2009-02-03,10.18472,"10.063,58","10.213,92","10.063,58",,"1,01%",0.01007044937110106,-0.00501089543288926,0.0043525564656863224,0.0008676308324152904,0.005643967662119382,0.005767175316757835,0.01006069641968909,0.014802981349425632
2009-02-04,10.19884,"10.184,41","10.257,73","10.184,41",,"0,14%",0.0013854304408567305,0.01007044937110106,-0.00501089543288926,0.0043525564656863224,0.001660015075111484,0.0047801757029590185,0.008611429640814561,0.014692431788102448
2009-02-05,10.00765,"10.163,61","10.194,26","9.994,27",,"-1,87%",-0.018924187802102956,0.0013854304408567305,0.01007044937110106,-0.00501089543288926,0.0008676308324152904,0.007888050109385647,0.008796601116881766,0.014782499304971936
2009-02-06,10.01021,"9.933,35","10.045,90","9.907,83",,"0,03%",0.0002557715973592669,-0.018924187802102956,0.0013854304408567305,0.01007044937110106,0.0043525564656863224,0.007801875459802219,0.007938105117292754,0.014767898904043425
2009-02-09,10.07715,"10.009,78","10.094,20","9.987,09",,"0,67%",0.00666491244198175,0.0002557715973592669,-0.018924187802102956,0.0013854304408567305,-0.00501089543288926,0.008031253708614444,0.007850627456256217,0.014821955725599802
2009-02-10,10.15168,"10.078,50","10.163,79","10.041,51",,"0,74%",0.007368724462674964,0.00666491244198175,0.0002557715973592669,-0.018924187802102956,0.01007044937110106,0.008166685477233617,0.00791661945383721,0.014843396913847558
2009-02-11,10.20202,"10.156,13","10.233,67","10.156,13",,"0,50%",0.004946530866026248,0.007368724462674964,0.00666491244198175,0.0002557715973592669,0.0013854304408567305,0.008267559977586172,0.007741468626750751,0.014843257907419024
2009-02-12,10.27314,"10.211,59","10.273,14","10.211,59",,"0,70%",0.006946982199312114,0.004946530866026248,0.007368724462674964,0.00666491244198175,-0.018924187802102956,0.008461825873500627,0.0070013715400220776,0.014892720524043846
2009-02-13,10.35281,"10.279,06","10.352,81","10.223,88",,"0,78%",0.007725258349072581,0.006946982199312114,0.004946530866026248,0.007368724462674964,0.0002557715973592669,0.008639959778183695,0.0069222950900854644,0.014947439175407308
2009-02-16,10.34522,"10.343,78","10.354,36","10.296,92",,"-0,07%",-0.0007334031635096794,0.007725258349072581,0.006946982199312114,0.004946530866026248,0.00666491244198175,0.008347366860998632,0.006903757581148656,0.01493864243774111
2009-02-17,10.45987,"10.347,42","10.459,87","10.326,09",,"1,11%",0.011021452977656136,-0.0007334031635096794,0.007725258349072581,0.006946982199312114,0.007368724462674964,0.008447126053836643,0.007052160644288237,0.014990928329790681
2009-02-18,10.62051,"10.459,20","10.653,65","10.459,20",,"1,54%",0.015241006998348884,0.011021452977656136,-0.0007334031635096794,0.007725258349072581,0.004946530866026248,0.009306423671131549,0.007232778711031283,0.015030701749759644
2009-02-19,10.69565,"10.618,62","10.758,47","10.618,62",,"0,71%",0.007050079491545311,0.015241006998348884,0.011021452977656136,-0.0007334031635096794,0.006946982199312114,0.0046324798050991775,0.007173047209397822,0.014808286327311989
2009-02-20,10.72566,"10.698,88","10.816,77","10.698,88",,"0,28%",0.0028018846310456013,0.007050079491545311,0.015241006998348884,0.011021452977656136,0.007725258349072581,0.004300114301307158,0.007002226012627261,0.014705724072969899
2009-02-23,11.00798,"10.724,22","11.021,70","10.724,22",,"2,63%",0.025981462946666586,0.0028018846310456013,0.007050079491545311,0.015241006998348884,-0.0007334031635096794,0.007401379369554396,0.008598358244606441,0.014980311081796706
2009-02-24,11.10081,"10.989,19","11.168,61","10.869,62",,"0,84%",0.008397614299991276,0.025981462946666586,0.0028018846310456013,0.007050079491545311,0.011021452977656136,0.007385866639762843,0.008635128364320784,0.015002308196619091
2009-02-25,11.29877,"11.080,09","11.328,31","11.054,23",,"1,78%",0.017675791607366136,0.008397614299991276,0.025981462946666586,0.0028018846310456013,0.015241006998348884,0.007711289562485669,0.00905111373463863,0.015167266198738994
2009-02-26,11.22313,"11.279,49","11.315,35","11.204,73",,"-0,67%",-0.006717042913588505,0.017675791607366136,0.008397614299991276,0.025981462946666586,0.007050079491545311,0.009383229943053297,0.009415971443944278,0.015128401194014896
2009-02-27,11.20937,"11.220,75","11.250,44","11.171,40",,"-0,12%",-0.0012267916394296623,-0.006717042913588505,0.017675791607366136,0.008397614299991276,0.0028018846310456013,0.009913894452717953,0.009528279044226918,0.015128851178435104
2009-03-02,11.21632,"11.279,73","11.312,67","11.213,75",,"0,06%",0.000619824872501559,-0.0012267916394296623,-0.006717042913588505,0.017675791607366136,0.025981462946666586,0.009790679998402906,0.009295833753732868,0.014957304379675612
2009-03-03,11.11381,"11.200,81","11.232,49","11.113,81",,"-0,91%",-0.009181381399269863,0.000619824872501559,-0.0012267916394296623,-0.006717042913588505,0.008397614299991276,0.011112492440065203,0.009763847852024918,0.014761490343189585
2009-03-04,11.04088,"11.063,77","11.063,77","10.942,54",,"-0,66%",-0.006583731339251319,-0.009181381399269863,0.000619824872501559,-0.0012267916394296623,0.017675791607366136,0.011252228488444767,0.010050250628281562,0.014365789297843214
2009-03-05,11.15588,"11.021,24","11.155,88","10.964,19",,"1,04%",0.010361965346634569,-0.006583731339251319,-0.009181381399269863,0.000619824872501559,-0.006717042913588505,0.011403565205267207,0.00856300317009678,0.014396339008794046
2009-03-06,11.06637,"11.155,81","11.155,81","11.058,00",,"-0,80%",-0.00805593349772925,0.010361965346634569,-0.006583731339251319,-0.009181381399269863,-0.0012267916394296623,0.012051358057344513,0.009017039543569595,0.014114777703791452
2009-03-09,11.0727,"11.071,14","11.105,09","11.060,65",,"0,06%",0.0005718397541082503,-0.00805593349772925,0.010361965346634569,-0.006583731339251319,0.000619824872501559,0.008986184387185538,0.009061193713134229,0.013938323035174794
2009-03-12,10.95711,"11.005,16","11.005,16","10.945,78",,"-1,04%",-0.01049405880302348,0.0005718397541082503,-0.00805593349772925,0.010361965346634569,-0.009181381399269863,0.009145907312163555,0.0096468203429919,0.014008137749717063
2009-03-13,10.87795,"10.936,86","10.972,82","10.874,09",,"-0,72%",-0.007250756060144502,-0.01049405880302348,0.0005718397541082503,-0.00805593349772925,-0.006583731339251319,0.006375987778273396,0.009952396728206733,0.01383787737098379
2009-03-16,11.06184,"10.950,58","11.061,84","10.945,14",,"1,69%",0.016763542980271894,-0.007250756060144502,-0.01049405880302348,0.0005718397541082503,0.010361965346634569,0.008974587763788127,0.010379423257930497,0.013992801803288234
2009-03-17,11.02966,"11.066,70","11.069,37","10.999,36",,"-0,29%",-0.0029133397696646285,0.016763542980271894,-0.007250756060144502,-0.01049405880302348,-0.00805593349772925,0.008985818441197923,0.010434652057547355,0.013997612422350097
2009-03-18,10.99343,"11.028,16","11.028,16","10.955,07",,"-0,33%",-0.003290186134956829,-0.0029133397696646285,0.016763542980271894,-0.007250756060144502,0.0005718397541082503,0.008962749946524082,0.010500401017071908,0.01395839204914446
2009-03-19,10.93641,"10.932,28","10.959,12","10.919,99",,"-0,52%",-0.005200232057915236,-0.003290186134956829,-0.0029133397696646285,0.016763542980271894,-0.01049405880302348,0.00869303444266577,0.010477814371722073,0.013929646665921275
2009-03-20,10.8201,"10.934,83","10.934,83","10.759,76",,"-1,06%",-0.01069207405496814,-0.005200232057915236,-0.003290186134956829,-0.0029133397696646285,-0.007250756060144502,0.009044245155250274,0.010386856889097467,0.013647950881679381
2009-03-23,10.59858,"10.820,10","10.828,96","10.598,58",,"-2,05%",-0.020685485639679545,-0.01069207405496814,-0.005200232057915236,-0.003290186134956829,0.016763542980271894,0.009631447150646823,0.011335113453231762,0.013656226781160987
2009-03-24,10.43347,"10.594,10","10.594,10","10.378,12",,"-1,56%",-0.015701122046385275,-0.020685485639679545,-0.01069207405496814,-0.005200232057915236,-0.0029133397696646285,0.010177901633239497,0.011800754668673736,0.013510348566166218
2009-03-25,10.53146,"10.457,69","10.540,79","10.386,37",,"0,94%",0.009348060172902219,-0.015701122046385275,-0.020685485639679545,-0.01069207405496814,-0.003290186134956829,0.011130707117031477,0.010255866351933427,0.01356090455736807
2009-03-26,10.62495,"10.539,40","10.689,48","10.539,40",,"0,89%",0.008838040910413058,0.009348060172902219,-0.015701122046385275,-0.020685485639679545,-0.005200232057915236,0.01173510692765837,0.010280291522865475,0.013479245235301014
2009-03-27,10.62829,"10.628,39","10.678,86","10.586,63",,"0,03%",0.0003143050214927418,0.008838040910413058,0.009348060172902219,-0.015701122046385275,-0.01069207405496814,0.011679958192953825,0.009189615414248483,0.013397300140678211
2009-03-30,10.55391,"10.624,17","10.624,17","10.379,36",,"-0,70%",-0.00702290656391586,0.0003143050214927418,0.008838040910413058,0.009348060172902219,-0.020685485639679545,0.009597806720211375,0.009196276031027907,0.013396666122686477
2009-03-31,10.40209,"10.533,48","10.533,48","10.342,18",,"-1,44%",-0.014489659878908453,-0.00702290656391586,0.0003143050214927418,0.008838040910413058,-0.015701122046385275,0.01004597085516146,0.00952826193631476,0.012617529389249486
2009-04-01,10.40256,"10.385,65","10.423,13","10.363,25",,"0,00%",4.5182206870104646e-05,-0.014489659878908453,-0.00702290656391586,0.0003143050214927418,0.009348060172902219,0.010194966287467714,0.009515289675671426,0.011051335713095608
2009-04-02,10.47019,"10.398,36","10.470,53","10.327,38",,"0,65%",0.006480242102110693,4.5182206870104646e-05,-0.014489659878908453,-0.00702290656391586,0.008838040910413058,0.010882215142333718,0.009689021386104621,0.010155134720536802
2009-04-03,10.51733,"10.475,22","10.547,17","10.475,22",,"0,45%",0.004492201010241181,0.006480242102110693,4.5182206870104646e-05,-0.014489659878908453,0.0003143050214927418,0.010959057727035794,0.009788395473940037,0.00977253008688526
